timestamp,time_epoch,eth_src,eth_dst,packet_size,ttl,tlv_count,label,inter_frame_delta,packet_rate_inst,packet_rate_win,ttl_dev,ttl_anom_flag,tlv_density,is_lldp_mc,age_since_first,size_z_src,burstiness_cv,time_delta,packet_rate,t_bin,count_win
1762167430.226107,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.230133128253825,0.0759048461914062,9,1,762.0
1762167430.226107,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.2752500250000607,0.0759048461914062,9,1,762.0
1762167430.690372,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.3187609467915857,0.4642651081085205,10,1,762.0
1762167430.690372,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.3608276348795554,0.4642651081085205,10,1,762.0
1762167430.690372,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.4015864027752545,0.4642651081085205,10,1,762.0
1762167430.690372,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.4411533842457962,0.4642651081085205,10,1,762.0
1762167430.846504,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.4796284707732106,0.1561319828033447,11,1,762.0
1762167430.846504,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.5170983163880116,0.1561319828033447,11,1,762.0
1762167430.846504,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.5536386656646761,0.1561319828033447,11,1,762.0
1762167430.846504,1.76216743,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.000000026176508e-09,,1.5536386656646761,0.1561319828033447,11,1,762.0
1762167431.094601,1.762167431,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,9.99999860695766e-10,1000000139.3042533,25.4,0,0,0.08333333333333333,1,3.999999886872274e-09,,1.4383899044561654,0.2480969429016113,12,1,762.0
1762167431.094601,1.762167431,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,9.99999860695766e-10,1000000139.3042533,25.4,0,0,0.08333333333333333,1,3.999999886872274e-09,,1.4383899044561654,0.2480969429016113,12,1,762.0
1762167431.762396,1.762167431,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.999999886872274e-09,,1.5536386656646761,0.6677951812744141,13,1,762.0
1762167431.762396,1.762167431,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,3.999999886872274e-09,,1.6866616691580243,0.6677951812744141,13,1,762.0
1762167432.298423,1.762167432,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,4.999999969612645e-09,,1.553638665664673,0.5360269546508789,14,1,762.0
1762167432.298423,1.762167432,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,4.999999969612645e-09,,1.438389904456161,0.5360269546508789,14,1,762.0
1762167432.65102,1.762167432,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,4.999999969612645e-09,,1.438389904456161,0.3525969982147217,15,1,762.0
1762167432.65102,1.762167432,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,4.999999969612645e-09,,1.438389904456161,0.3525969982147217,15,1,762.0
1762167433.298227,1.762167433,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,9.99999860695766e-10,1000000139.3042533,25.4,0,0,0.08333333333333333,1,5.999999830308411e-09,,1.3367250486915405,0.6472070217132568,16,1,762.0
1762167433.298227,1.762167433,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,9.99999860695766e-10,1000000139.3042533,25.4,0,0,0.08333333333333333,1,5.999999830308411e-09,,1.2456821978061112,0.6472070217132568,16,1,762.0
1762167433.906092,1.762167433,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,5.999999830308411e-09,,1.336725048691542,0.6078648567199707,17,1,762.0
1762167433.906092,1.762167433,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,5.999999830308411e-09,,1.4383899044561654,0.6078648567199707,17,1,762.0
1762167434.002088,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0959961414337158,18,1,762.0
1762167434.002088,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.2456821978061112,0.0959961414337158,18,1,762.0
1762167434.002088,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.2456821978061112,0.0959961414337158,18,1,762.0
1762167434.002088,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.2456821978061112,0.0959961414337158,18,1,762.0
1762167434.002088,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.2456821978061112,0.0959961414337158,18,1,762.0
1762167434.098399,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0963108539581298,19,1,762.0
1762167434.098399,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0963108539581298,19,1,762.0
1762167434.098399,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0963108539581298,19,1,762.0
1762167434.098399,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0963108539581298,19,1,762.0
1762167434.098399,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.0963108539581298,19,1,762.0
1762167434.450177,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3517780303955078,20,1,762.0
1762167434.450177,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3517780303955078,20,1,762.0
1762167434.450177,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3517780303955078,20,1,762.0
1762167434.450177,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3517780303955078,20,1,762.0
1762167434.450177,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3517780303955078,20,1,762.0
1762167434.754519,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3043420314788818,21,1,762.0
1762167434.754519,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3043420314788818,21,1,762.0
1762167434.754519,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.336725048691542,0.3043420314788818,21,1,762.0
1762167434.754519,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.4383899044561639,0.3043420314788818,21,1,762.0
1762167434.754519,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.5536386656646732,0.3043420314788818,21,1,762.0
1762167434.958079,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.5536386656646732,0.2035601139068603,22,1,762.0
1762167434.958079,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.5536386656646732,0.2035601139068603,22,1,762.0
1762167434.958079,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.6866616691580245,0.2035601139068603,22,1,762.0
1762167434.958079,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.843641716366054,0.2035601139068603,22,1,762.0
1762167434.958079,1.762167434,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,6.999999913048782e-09,,1.843641716366054,0.2035601139068603,22,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.6866616691580245,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.6866616691580205,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.553638665664664,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.4383899044561528,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.4383899044561528,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.4383899044561528,0.0525989532470703,23,1,762.0
1762167435.010678,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,1.000000082740371e-09,999999917.2596358,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.4383899044561528,0.0525989532470703,23,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.553638665664664,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.086957,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0762789249420166,24,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.146723,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0597660541534423,25,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.686661669158014,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,1.843641716366042,0.0842270851135253,26,1,762.0
1762167435.23095,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,2.0341905108624316,0.0842270851135253,26,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,2.2742941307367106,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,2.5930942773132037,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,3.0512857662936472,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,3.805621975536938,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,5.477225575051666,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2279517650604248,27,1,762.0
1762167435.458902,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2279517650604248,27,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.602549,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.1436471939086914,28,1,762.0
1762167435.898,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2954509258270263,29,1,762.0
1762167435.898,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2954509258270263,29,1,762.0
1762167435.898,1.762167435,00:00:5e:00:01:01,01:80:c2:00:00:0e,60,120,5,normal,0.0,,25.4,0,0,0.08333333333333333,1,7.999999995789153e-09,,,0.2954509258270263,29,1,762.0
